id,code,nom,dci1,dosage1,unite_dosage1,forme,presentation,ppv,ph,prix_br,princeps_generique,taux_remboursement
428,6118000190509,HEXAPNEUMINE ENF,BICLOTYMOL,,NA,SUPPOSITOIRE,1 BOITE 6 SUPPOSITOIRE,16.2,10.7,16.2,G,0%
429,6118000310273,PIROXAM,PIROXICAM,20,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,51.5,30.4,51.5,G,70%
430,6118000030232,FLOXAM,FLUCLOXACILLINE,500,MG,GELULE,1 BOITE 16 GELULE,85.8,53.5,85.8,G,70%
431,6118001050604,XELODA,CAPECITABINE,500,MG,COMPRIME PELLICULE,1 BOITE 120 COMPRIME,3696,3393,3696,P,70%
432,6118000070993,MIBRAL,AMLODIPINE,10,MG,COMPRIME,1 BOITE 60 COMPRIME,186.5,116.6,186.5,G,70%
433,6118001151158,TEMODAL,TEMOZOLOMIDE,250,MG,GELULE,1 FLACON 5 GELULE,6392,6168,6392,P,70%
434,6118000160120,AMOXIL,AMOXICILLINE,500,MG,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,65.400000000000006,40.799999999999997,65.400000000000006,P,70%
435,6118001181032,EPREX 2000 UI/ML,EPOETINE ALFA,1000,UI,SOLUTION INJECTABLE,6 SERINGUE PREREMPLIE .5 ML,821,543,821,P,70%
436,6118010029332,PIPORTIL,PIPOTIAZINE,4,%,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 10 ML,338,224,338,P,70%
437,6118001182992,PIPORTIL,PIPOTIAZINE,4,%,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 10 ML,338,224,338,P,70%
438,6118000081913,ORADEXON ELIXIR,DEXAMETHASONE,0.05,MG,SUSPENSION BUVABLE,1 FLACON 100 ML,16.3,10.199999999999999,16.3,P,70%
439,6118000081227,TREMADOL,TRAMADOL,50,MG,COMPRIME,1 BOITE 20 COMPRIME,44,27.4,44,G,70%
440,6118001180714,CURACNE,ISOTRETINOINE,10,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE,209,130.19999999999999,209,G,70%
441,6118000041252,DOLIPRANE VITAMINE C,PARACETAMOL / ACIDE ASCORBIQUE (VITAMINE C),500 / 150,MG / MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME EFFERVESCENT,18,11.9,18,P,0%
442,6118000080442,ZILDAM,PIROXICAM,1,%,CREME,1 TUBE 50 G,38.799999999999997,25.7,38.799999999999997,G,0%
443,6118001020430,PIPERACILLINE MYLAN,PIPERACILLINE,4,G,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 10 FLACON,0,1500,1500,G,0%
444,6118010001024,SYNNAX,LAMOTRIGINE,100,MG,COMPRIME,1 BOITE 30 COMPRIME,196,122.1,196,G,70%
445,6118001101559,SYNNAX,LAMOTRIGINE,100,MG,COMPRIME,1 BOITE 30 COMPRIME,196,122.1,196,G,70%
446,6118000022053,ODIA,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 60 COMPRIME,105,65.599999999999994,105,G,70%
447,6118010118111,ACEPRIL,PERINDOPRIL,8,MG,COMPRIME,1 BOITE 28 COMPRIME,196,122.5,196,G,70%
448,6118000130802,ACEPRIL,PERINDOPRIL,8,MG,COMPRIME,1 BOITE 28 COMPRIME,196,122.5,196,G,70%
449,6118001050352,RECORMON,EPOETINE BETA,2000,UI,PREPARATION INJECTABLE,1 BOITE 6 SERINGUE PREREMPLIE,1418,1151,1418,P,70%
450,6118010118470,REVATIO 20 MG,SILDENAFIL,20,MG,COMPRIME PELLICULE,1 BOITE 90 COMPRIME PELLICULE,0,4150,4150,G,0%
451,6118001170753,REVATIO 20 MG,SILDENAFIL,20,MG,COMPRIME PELLICULE,1 BOITE 90 COMPRIME PELLICULE,0,4150,4150,G,0%
452,6118010034992,SPECTRUM,CIPROFLOXACINE,0.3,%,COLLYRE,1 BOITE 1 FLACON,33,20.6,33,G,70%
453,6118001101641,SPECTRUM,CIPROFLOXACINE,0.3,%,COLLYRE,1 BOITE 1 FLACON,33,20.6,33,G,70%
454,6118010115882,BARACLUDE,ENTECAVIR,0.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,5266,5009,5266,P,70%
455,6118001183371,BARACLUDE,ENTECAVIR,0.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,5266,5009,5266,P,70%
456,6118001020881,HYTACAND,CANDESARTAN / HYDROCHLOROTHIAZIDE,8 / 12.5,MG / MG,COMPRIME,1 BOITE 28 COMPRIME,223,139.69999999999999,223,P,70%
457,6118001020805,CEFTRIAXONE MYLAN,CEFTRIAXONE,2,G,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,270,168.2,270,G,70%
458,6118001270088,INDOCOLLYRE,INDOMETACINE,0.1,%,COLLYRE,1 FLACON 5 ML,58,36.1,58,P,70%
459,6118001021017,AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 50,MG / MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,20,12.4,20,G,70%
460,6118000020455,UVIMAG B6,MAGNESIUM / PYRIDOXINE (VITAMINE B6),500 / 125,MG / MG,SOLUTION BUVABLE,1 BOITE 20 AMPOULE BUVABLE,48.7,32.200000000000003,48.7,P,0%
461,6118010001116,AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 100,G / MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,38,23.7,38,G,70%
462,6118001021055,AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 100,G / MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,38,23.7,38,G,70%
463,6118010119866,DIURIMAT 1.5 MG LP,INDAPAMIDE,1.5,MG,COMPRIME PELLICULE LP,1 BOITE 30 COMPRIME PELLICULE,32.5,20.3,32.5,G,70%
464,6118000242055,DIURIMAT 1.5 MG LP,INDAPAMIDE,1.5,MG,COMPRIME PELLICULE LP,1 BOITE 30 COMPRIME PELLICULE,32.5,20.3,32.5,G,70%
465,6118000240990,ADRENALINE 1 MG,EPINEPHRINE,1,MG,SOLUTION INJECTABLE,1 BOITE 100 AMPOULE INJECTABLE,194.7,121.7,194.7,G,70%
466,6118000050667,LANPROL,LANSOPRAZOLE,30,MG,GELULE,1 FLACON 7 GELULE,30,18.7,30,G,70%
467,6118001140466,FRAXIPARINE,NADROPARINE,2850,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE,76.400000000000006,47.8,76.400000000000006,P,70%
468,6118000250111,COMBANTRIN,PYRANTEL,250,MG,COMPRIME A CROQUER,1 BOITE 3 COMPRIME,22.1,13.8,22.1,P,70%
469,6118000030058,ANTINOREX,CYPROHEPTADINE,2,MG,SOLUTION BUVABLE,1 FLACON 125 ML,14,9.3000000000000007,14,G,0%
470,6118000031376,EFFIPRED,PREDNISOLONE,1,MG,SOLUTION BUVABLE,1 FLACON 50 ML,21.6,13.5,21.6,G,70%
471,6118001200047,FLUOROURACIL EBEWE,FLUOROURACIL,250,MG,SOLUTION POUR PERFUSION,1 BOITE 5 AMPOULE INJECTABLE,69,43.1,69,G,70%
472,6118000170136,CIPROXINE,CIPROFLOXACINE,750,MG,COMPRIME PELLICULE,1 BOITE 6 COMPRIME,222,138.9,222,P,70%
473,6118000190769,PERNABOL,CYPROHEPTADINE,4,MG,COMPRIME,1 BOITE 90 COMPRIME,43.6,28.8,43.6,G,0%
474,6118000031062,AVT,ACIDE ACETYLSALICYLIQUE / ACIDE ASCORBIQUE (VITAMINE C),500 / 20,MG / MG,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME EFFERVESCENT,20.5,0,20.5,G,0%
475,6118001040063,CACIT,CALCIUM,500,MG,COMPRIME EFFERVESCENT,1 BOITE 20 COMPRIME,36,22.5,36,P,70%
476,6118000090854,STREPTOCID,AMOXICILLINE,500,MG,GELULE,1 BOITE 12 GELULE,40.299999999999997,25.1,40.299999999999997,G,70%
477,6118001251193,GEMCITABINE HOSPIRA 2 G,GEMCITABINE,2,G,POUDRE POUR SOLUTION POUR PERFUSION,1 BOITE 1 FLACON 100 ML,1776.5,1175.0999999999999,1776.5,G,0%
478,6118001080700,TAXOTERE 20 MG/0.5 ML,DOCETAXEL,20,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON .5 ML,1348,1079,1348,P,70%
479,6118000190066,APETINE,CYPROHEPTADINE,4,MG,COMPRIME,1 BOITE 90 COMPRIME,43.55,28.8,43.55,G,0%
480,6118000061076,ASPEGIC AD,ACIDE ACETYLSALICYLIQUE,1,G,POUDRE POUR SOLUTION BUVABLE,1 BOITE 20 SACHET,61.1,38.1,48.7,P,70%
481,6118010120732,ACUPAXIL-30,PACLITAXEL,30,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,430,285,430,G,70%
482,6118001270880,ACUPAXIL-30,PACLITAXEL,30,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,430,285,430,G,70%
483,6118001183937,OMACOR,ESTERS ETHYLIQUES D'ACIDES OMEGA-3 / ALPHA TOCOPHEROL,1000 / 4,MG / MG,CAPSULE MOLLE,1 FLACON 28 CAPSULE MOLLE,281.89999999999998,186.5,281.89999999999998,P,0%
484,6118000021599,XYZALL,LEVOCETIRIZINE,5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,171,113.1,171,P,0%
485,6118001181568,LEDERTREXATE,METHOTREXATE,5,G,SOLUTION INJECTABLE,1 FLACON 200 ML,2491.3000000000002,1648,1392,P,70%
486,6118000080909,MINIDIAB,GLIPIZIDE,5,MG,COMPRIME SECABLE,1 BOITE 100 COMPRIME,73.7,46.1,73.7,P,70%
487,6118001071074,STRATTERA 18 MG,ATOMOXETINE,18,MG,GELULE,1 BOITE 28 GELULE,1066.3,705.4,1066.3,P,0%
488,6118000071501,CICLOVIRAL,ACICLOVIR,80,MG/ML,SUSPENSION BUVABLE,1 FLACON 100 ML,200,132.30000000000001,200,G,0%
489,6118001160280,ALDOMET,METHYLDOPA,500,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,56.2,37.200000000000003,56.2,P,70%
490,6118000170228,MYCOSPOR,BIFONAZOLE,1,%,CREME,1 TUBE 15 G,64.05,42.4,64.05,P,0%
491,6118010116117,SOMATULINE LP 30 MG,LANREOTIDE,30,MG,SOLUTION INJECTABLE,1 BOITE 1 FLACON,6437,6167,6437,P,70%
492,6118001071470,SOMATULINE LP 30 MG,LANREOTIDE,30,MG,SOLUTION INJECTABLE,1 BOITE 1 FLACON,6437,6167,6437,P,70%
493,6118000100126,FLUDEX LP,INDAPAMIDE,1.5,MG,COMPRIME ENROBE LP,1 BOITE 30 COMPRIME,68.900000000000006,43.1,34.200000000000003,P,70%
494,6118001160105,CRIXIVAN,INDINAVIR,400,MG,GELULE,1 BOITE 180 GELULE,1043,765,1043,P,70%
495,6118001180486,ALVITYL,VITAMINES,,NA,SIROP,1 FLACON 150 ML,75,49.6,75,P,0%
496,6118010119033,GONAL-F450,FOLLITROPINE ALFA,450,UI/0.75 ML,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,1738.3,1149.9000000000001,1738.3,P,0%
497,6118001260249,GONAL-F450,FOLLITROPINE ALFA,450,UI/0.75 ML,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,1738.3,1149.9000000000001,1738.3,P,0%
498,6118000060505,PROFENID I.M,KETOPROFENE,100,MG,SOLUTION INJECTABLE,6 AMPOULE 2 ML,54.1,33.700000000000003,54.1,P,70%
499,6118001030071,ANAFRANIL,CLOMIPRAMINE,75,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME ENROBE,93,57.9,93,P,70%
500,6118001010226,PHARMAURACIL,FLUOROURACIL,500,MG,SOLUTION INJECTABLE,1 FLACON 20 ML,25,16.5,25,G,70%
"501,6118001200634,""INNOHEP 14 000 UI ANTI-XA/0,7 ML"",TINZAPARINE,14000,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE PREREMPLIE,328,218,328,P,70%"
502,6118001020812,FLUOROURACILE MYLAN,FLUOROURACIL,250,MG,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,13.9,9.1999999999999993,13.9,G,70%
503,6118001071098,STRATTERA 25 MG,ATOMOXETINE,25,MG,GELULE,1 BOITE 28 GELULE,1066.3,705.4,1066.3,P,0%
504,6118001120352,NOVONORM,REPAGLINIDE,0.5,MG,COMPRIME,1 BOITE 90 COMPRIME,166.4,104,166.4,P,70%
505,6118000180012,AMODEX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,28.9,18,28.9,G,70%
506,6118000012252,BAUME SLOAN,CAMPHRE OFFICINAL,1,G,CREME,1 TUBE 37.5 G,10.1,6.7,10.1,P,0%
507,6118000250791,BAUME SLOAN,CAMPHRE OFFICINAL,1,G,CREME,1 TUBE 37.5 G,10.1,6.7,10.1,P,0%
508,6118001101016,PACLITAXEL COOPER,PACLITAXEL,100,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 16.7 ML,1115,839,1115,G,70%
509,6118001100484,ORGALUTRAN,GANIRELIX,0.25,MG,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,2343.3000000000002,1552.8,2343.3000000000002,P,0%
510,6118001181056,EPREX,EPOETINE ALFA,10000,UI,SOLUTION INJECTABLE,1 BOITE 6 FLACON,13139.5,8713.6,0,P,70%
511,6118000160786,PENAMOX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,45,28,43,P,70%
512,6118010020056,COQUELUSEDAL ENFANTS,NIAOULI / GRINDELIA / GELSEMIUM,20/20/10,MG / MG / MG,SUPPOSITOIRE,1 BOITE 12 SUPPOSITOIRE,12.6,8.3000000000000007,12.6,P,0%
513,6118010033414,RODAL,CEFADROXIL,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,32,21.2,32,G,70%
514,6118000241775,RODAL,CEFADROXIL,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,32,21.2,32,G,70%
515,6118001110100,SAGADREPS 20 MG ARï¿½ME MENTHE,BICLOTYMOL,20,MG,PASTILLE A SUCER,1 BOITE 12 PASTILLE,34,0,34,G,0%
516,6118000020028,ISONE,PREDNISONE,20,MG,COMPRIME,1 BOITE 20 COMPRIME,57.1,35.700000000000003,57.1,G,70%
517,6118010024207,EOSINE PHARMA,EOSINE,2,G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 60 ML,9.5,0,9.5,G,0%
518,6118010119088,HERPEVIR 5%,ACICLOVIR,50,MG,CREME,1 TUBE 2 G,25,16.5,25,G,0%
519,6118000230311,HERPEVIR 5%,ACICLOVIR,50,MG,CREME,1 TUBE 2 G,25,16.5,25,G,0%
520,6118000012986,VALSARTAN WIN 160 MG,VALSARTAN,160,MG,COMPRIME PELLICULE SECABLE,1 BOITE 14 COMPRIME PELLICULE SECABLE,104.3,65.2,104.3,G,70%
521,6118010000263,A-GRAM,AMOXICILLINE,500,MG,GELULE,1 BOITE 12 GELULE,56.85,37.6,56.85,G,70%
522,6118000220336,PZA,PYRAZINAMIDE,500,MG,COMPRIME,1 BOITE 50 COMPRIME,102.5,67.8,102.5,P,0%
523,6118000140213,COMBIVIR,LAMIVUDINE / ZIDOVUDINE,150 / 300,MG / MG,COMPRIME PELLICULE SECABLE,1 BOITE 60 COMPRIME,0,2140,618,P,70%
524,6118001020423,PIPERACILLINE MYLAN,PIPERACILLINE,2,G,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 10 FLACON,0,855,855,G,0%
525,6118000020653,URISPAS,FLAVOXATE,200,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,81.599999999999994,53.95,81.599999999999994,P,0%
526,6118000031987,STAPHYMYCINE,OXACILLINE,500,MG,GELULE,1 BOITE 16 GELULE,61.7,40.799999999999997,61.7,G,70%
527,6118010025655,TRIACEPHINE PHARMA5,CEFTRIAXONE,250,MG,PREPARATION PARENTERALE,1 BOITE 1 FLACON,58.8,36.6,58.8,G,70%
528,6118000092148,TRIACEPHINE PHARMA5,CEFTRIAXONE,250,MG,PREPARATION PARENTERALE,1 BOITE 1 FLACON,58.8,36.6,58.8,G,70%
529,6118010024597,MACROMAX,AZITHROMYCINE,200,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 3 SACHET,89,55.4,89,G,70%
530,6118000091868,MACROMAX,AZITHROMYCINE,200,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 3 SACHET,89,55.4,89,G,70%
531,6118001100644,CROMABAK,CROMOGLYCATE DE SODIUM,20,MG,COLLYRE,1 FLACON 10 ML,88.9,58.8,88.9,P,0%
532,6118001181001,ELVORINE,FOLINATE DE CALCIUM,25,MG,PREPARATION INJECTABLE,1 BOITE 1 FLACON,52,32.4,52,P,70%
533,6118001020287,METHYLPREDNISOLONE MYLAN,METHYLPREDNISOLONE,20,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 20 FLACON,285,190,285,G,70%
534,6118001151080,KETUM 2.5 %,KETOPROFENE,2.5,%,GEL,1 TUBE 120 G,100,66.150000000000006,100,P,0%
535,6118000250234,FELDENE,PIROXICAM,20,MG,SOLUTION INJECTABLE,1 BOITE 2 AMPOULE INJECTABLE,27.3,17,24.5,P,70%
536,6118001170302,SOLU MEDROL,METHYLPREDNISOLONE,40,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,24.3,15.2,22,P,70%
537,6118000092421,OMIZ 20 MG,OMEPRAZOLE,20,MG,GELULE,1 BOITE 14 GELULE,42,26.2,42,G,70%
538,6118010019968,GENTAMICINE LLORENTE,GENTAMICINE,160,MG,SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,28,17.399999999999999,28,G,70%
539,6118000170020,ADALATE,NIFEDIPINE,10,MG,CAPSULE,1 BOITE 100 CAPSULE,103.9,64.900000000000006,103.9,P,70%
540,6118000090564,PENITARD,BENZATHINE BENZYLPENICILLINE,1.2,MUI,POUDRE POUR SUSPENSION INJECTABLE,1 BOITE 1 FLACON,10.7,6.7,10.7,G,70%
"541,6118000241133,""ATROPINE PROMOPHARM 0,25 MG"",ATROPINE,0.25,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,17.850000000000001,11.8,17.850000000000001,G,70%"
542,6118000180791,SIPROZONE,PREDNISOLONE,20,MG,COMPRIME,1 BOITE 20 COMPRIME,35,21.9,35,G,70%
543,6118001271047,DEFLAZACORTE GT 6 MG,DEFLAZACORT,6,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME SECABLE,51.5,34.1,51.5,G,0%
"544,6118001200610,""INNOHEP 4500 UI ANTI-XA/0,45 ML"",TINZAPARINE,4500,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE PREREMPLIE,133.1,83.2,133.1,P,70%"
545,6118000161172,PANADOL,PARACETAMOL,500,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,10.8,6.8,10.8,P,70%
546,6118010119156,ZAMOX,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,116,72.3,116,G,70%
547,6118000041160,ZAMOX,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,116,72.3,116,G,70%
548,6118000010821,IKARAN,DIHYDROERGOTAMINE,2,MG,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 50 ML,46.45,30.7,46.45,P,0%
549,6118000041023,CIVASTINE,SIMVASTATINE,10,MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME,70,43.7,70,G,70%
550,6118001140527,FRAXODI,NADROPARINE,11400,UI,SOLUTION INJECTABLE,1 BOITE 2 SERINGUE,267,167.2,267,P,70%
551,6118000081708,LINCOCINE,LINCOMYCINE,600,MG,SOLUTION INJECTABLE,1 BOITE 1 AMPOULE INJECTABLE,16,10,16,P,70%
552,6118001270279,CARVEDILOL GT,CARVEDILOL,25,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,63,41.7,63,G,70%
553,6118001040278,XOLAMOL,DORZOLAMIDE / TIMOLOL,20 / 5,MG / MG,COLLYRE,1 FLACON 5 ML,110.7,69,110.7,G,70%
554,6118001270132,GENTAMICINE CHAUVIN COLLYRE,GENTAMICINE,0.3,%,COLLYRE,1 FLACON 5 ML,26.3,17.399999999999999,26.3,G,70%
555,6118000160731,PENAMOX,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,111.2,69.3,111.2,P,70%
"556,6118010115899,SOMATOSTATINE,SOMATOSTATINE,""0,25"",MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,417,276,417,P,70%"
"557,6118001070534,SOMATOSTATINE,SOMATOSTATINE,""0,25"",MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,417,276,417,P,70%"
558,6118000180401,HOSTACORTIN H,PREDNISOLONE,5,MG,COMPRIME,1 BOITE 20 COMPRIME,21.7,13.6,21.7,P,70%
559,6118001120321,NOVONORM,REPAGLINIDE,0.5,MG,COMPRIME,1 BOITE 30 COMPRIME,50.2,31.4,50.2,P,70%
560,6118000290070,NOROXINE,NORFLOXACINE,400,MG,COMPRIME ENROBE,1 BOITE 10 COMPRIME,104.7,65.2,78,P,70%
561,6118000050377,MYCOFLU,FLUCONAZOLE,50,MG,GELULE,1 BOITE 7 GELULE,80,49.8,80,G,70%
562,6118010121623,PAXIL CR 12.5 MG,PAROXETINE,12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,241,0,241,P,0%
563,6118001141821,PAXIL CR 12.5 MG,PAROXETINE,12.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,241,0,241,P,0%
564,6118001000258,BULMOL,SALBUTAMOL,100,ï¿½G,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 200 DOSE,45.3,28.3,45.3,G,70%
565,6118001150564,SEBIPROX,CICLOPIROXOLAMINE,1.5,%,SOLUTION POUR APPLICATION LOCALE,1 FLACON 100 ML,135,89.3,135,P,0%
566,6118000180173,FONGAMIL,OMOCONAZOLE,1,%,CREME,1 TUBE 15 G,35.950000000000003,23.8,35.950000000000003,P,0%
567,6118001160471,FOSAVANCE,ALENDRONATE / COLECALCIFEROL (VITAMINE D3),70 / 5600,MG / UI,COMPRIME,1 BOITE 4 COMPRIME,294,195.3,294,P,70%
568,6118010025075,PREMOCEFAL,CEFADROXIL,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,43,26.8,43,G,70%
569,6118010020162,DILATOR,SALBUTAMOL,2.5,MG,SOLUTION POUR INHALATION PAR NEBULISEUR,1 BOITE 20 RECIPIENT,73.400000000000006,45.9,73.400000000000006,G,70%
570,6118001101603,DILATOR,SALBUTAMOL,2.5,MG,SOLUTION POUR INHALATION PAR NEBULISEUR,1 BOITE 20 RECIPIENT,73.400000000000006,45.9,73.400000000000006,G,70%
571,6118001170289,RELPAX,ELETRIPTAN,40,MG,COMPRIME ENROBE,1 BOITE 6 COMPRIME,275,171.5,275,P,70%
572,6118000032403,DOXYMYCINE,DOXYCYCLINE,100,MG,COMPRIME DISPERSIBLE,1 BOITE 30 COMPRIME,110,68.5,110,G,70%
573,6118000031529,GEOMYCINE,OXYTETRACYCLINE,0.5,%,POMMADE OPHTALMIQUE,1 TUBE 5 G,5.5,3.6,5.5,G,0%
"574,6118000200024,""BC-F 8,4%"",CONCENTRE POUR HEMODIALYSE,,NA,SOLUTE CONCENTRE,1 BIDON 10 L,112,70,67.3,P,70%"
575,6118000100249,COVERSYL,PERINDOPRIL,2,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME,172.6,0,172.6,P,70%
576,6118000031048,ANTAGON H2,CIMETIDINE,400,MG,COMPRIME EFFERVESCENT,1 BOITE 14 COMPRIME,128.19999999999999,79.900000000000006,128.19999999999999,G,70%
577,6118000160038,AMOXIL,AMOXICILLINE,1,G,COMPRIME DISPERSIBLE,1 BOITE 12 COMPRIME,58.8,36.6,58.8,P,70%
578,6118000191346,DIFAL 1 %,DICLOFENAC,1,%,GEL,1 TUBE 20 G,19,12.6,19,G,0%
579,6118001182909,HYDROCORTISONE ROUSSEL,HYDROCORTISONE,10,MG,COMPRIME SECABLE,1 BOITE 25 COMPRIME,35.1,21.9,35.1,P,70%
580,6118010024252,FLEXEN,KETOPROFENE,100,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,31.8,19.8,31.8,G,70%
581,6118000091714,FLEXEN,KETOPROFENE,100,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,31.8,19.8,31.8,G,70%
582,6118001140206,CLAVULIN,AMOXICILLINE / ACIDE CLAVULANIQUE,500 / 50,MG / MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,20,12.4,20,P,70%
583,6118000050209,DIPROSONE,BETAMETHASONE,0.05,%,CREME,1 TUBE 15 G,17.3,10.8,16.8,P,70%
584,6118001080298,CLAFORAN,CEFOTAXIME,500,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,28.6,17.8,28.6,P,70%
585,6118000280491,FLONOX,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 12 COMPRIME PELLICULE,43.2,26.9,43.2,G,70%
586,6118001183210,ABILIFY 15 MG,ARIPIPRAZOLE,15,MG,COMPRIME,1 BOITE 28 COMPRIME,1500,992.3,1500,P,0%
587,6118000040026,ALGOTROPYL 200,PARACETAMOL / PROMETHAZINE,200 / 5,MG / MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,9.8000000000000007,6.5,9.8000000000000007,G,0%
588,6118000010883,ISKEDYL FORT,DIHYDROERGOTAMINE / RAUBASINE,19.2 / 2.4,MG / MG,COMPRIME,1 BOITE 60 COMPRIME,123.9,81.900000000000006,123.9,P,0%
589,6118000180593,VITANEVRIL,BENPHOTHIAMINE,,NA,COMPRIME ENROBE,1 BOITE 20 COMPRIME,30.8,0,30.8,P,0%
590,6118000130529,CAPEN,CAPTOPRIL,25,MG,COMPRIME,1 BOITE 30 COMPRIME,75,46.9,75,G,70%
591,6118001020591,INEXIUM,ESOMEPRAZOLE,20,MG,COMPRIME PELLICULE GASTRO-RESISTANT,1 BOITE 14 COMPRIME,212.2,140.4,212.2,P,0%
592,6118000050858,DIFENAC,DICLOFENAC,50,MG,COMPRIME,1 BOITE 30 COMPRIME,48.2,31.4,48.2,G,70%
593,6118001110278,TRIFAX,CEFTRIAXONE,250,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,51.5,32.1,51.5,G,70%
594,6118000070290,CATEX,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,85,53,85,G,70%
595,6118000031284,CLOPRAME,METOCLOPRAMIDE,0.26,%,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 60 ML,13.1,8.6999999999999993,0,G,70%
596,6118001020294,METHYLPREDNISOLONE MYLAN,METHYLPREDNISOLONE,40,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 20 FLACON,421,280,421,G,70%
